roi_id,s2_id_gee,class,HI,TI
ROI_3484,20200715T012721_20200715T013228_T52JCM,mid-cloudy,0.687414884567261,0.890591402640058
ROI_3490,20190124T011729_20190124T012427_T53JKG,cloud-free,0.039654210209847,1
ROI_3490,20190305T011729_20190305T012421_T53JKG,cloudy,0.87615567445755,0.579427449657465
ROI_3490,20190608T011731_20190608T012444_T53JKG,low-cloudy,0.951285004615784,0.733315126921154
ROI_3490,20190715T010731_20190715T011109_T53JKG,almost-clear,0.145846664905548,0.663051669253549
ROI_3490,20200709T010731_20200709T010731_T53JKG,mid-cloudy,0.982462644577026,0.810977532906027
ROI_3531,20190420T000249_20190420T000246_T55HET,cloud-free,0.168554380536079,1
ROI_3531,20190607T001111_20190607T001111_T55HET,almost-clear,0.246805235743523,0.807876238693559
ROI_3531,20190619T000249_20190619T000248_T55HET,mid-cloudy,0.474918127059937,0.418720862011389
ROI_3531,20191101T000241_20191101T000243_T55HET,cloudy,0.945335745811462,0.270051960449078
ROI_3531,20191216T000239_20191216T000455_T55HET,low-cloudy,0.100646242499352,0.899839819937586
ROI_3592,20190523T071621_20190523T072601_T39SXV,almost-clear,0.017298433929682,0.954481171449778
ROI_3592,20190604T070629_20190604T071617_T39SXV,cloudy,0.983967363834381,0.621364736073939
ROI_3592,20191119T072211_20191119T072207_T39SXV,mid-cloudy,0.235731467604637,0.819479066675512
ROI_3592,20200212T072019_20200212T072523_T39SXV,cloud-free,0.012720084749162,1
ROI_3592,20200219T070929_20200219T071602_T39SXV,low-cloudy,0.602083921432495,0.475964358779224
ROI_3595,20200214T071001_20200214T071001_T39SYA,cloud-free,0.042580179870129,1
ROI_3595,20200219T070929_20200219T071602_T39SYA,mid-cloudy,0.638850271701813,0.448158621880667
ROI_3595,20200315T070631_20200315T071130_T39SYA,low-cloudy,0.237193122506142,0.594202569001656
ROI_3595,20200514T070631_20200514T071209_T40SBF,cloudy,0.571788668632507,0.784400768811927
ROI_3595,20200618T070629_20200618T071528_T39SYA,almost-clear,0.096957348287106,0.791071362814057
ROI_3677,20190817T105621_20190817T110523_T30RUT,mid-cloudy,0.906789004802704,0.602193796368313
ROI_3677,20190829T105029_20190829T105844_T30RUT,cloudy,0.39777210354805,0.858961714649638
ROI_3677,20190901T105619_20190901T110617_T30RUT,cloud-free,0.068367205560207,1
ROI_3677,20191013T105031_20191013T105439_T30RUT,almost-clear,0.078289531171322,0.896850500767125
ROI_3677,20191016T110041_20191016T110733_T30RUT,low-cloudy,0.840091109275818,0.570597586066069
ROI_3700,20190418T104029_20190418T105230_T29NPH,cloud-free,0.043430384248495,0.249973476602929
ROI_3700,20190503T104031_20190503T104931_T29NPH,cloudy,0.832404971122742,0.804149160482378
ROI_3700,20191217T105349_20191217T110101_T29NPH,low-cloudy,0.109375886619091,0.902983356054661
ROI_3700,20200131T105251_20200131T110824_T29NPH,almost-clear,0.199957937002182,0.770196073155322
ROI_3700,20200306T104819_20200306T110310_T29NPH,mid-cloudy,0.939098179340363,0.641830401852654
ROI_3712,20181218T084341_20181218T085349_T34MDA,low-cloudy,0.004692587070167,0.921452426267144
ROI_3712,20190929T083729_20190929T085127_T34MDA,cloudy,0.822102785110474,0.548406940022925
ROI_3712,20191108T084059_20191108T090007_T34MDA,almost-clear,0.000883245724253,0.938557054650908
ROI_3712,20191128T084219_20191128T085559_T34MDA,mid-cloudy,0.072197169065476,0.616707177024708
ROI_3712,20200211T084101_20200211T085547_T34MDA,cloud-free,0.070120327174664,1
ROI_3718,20190203T074129_20190203T075653_T37MCT,cloud-free,0.048166941851378,0.499971383220647
ROI_3718,20190218T073951_20190218T075657_T37MCT,almost-clear,0.050869595259428,0.71822480416386
ROI_3718,20190223T073919_20190223T075720_T37MCT,cloudy,0.842260360717773,0.41795033329754
ROI_3718,20190817T073621_20190817T075016_T37MCT,low-cloudy,0.723469614982605,0.714746914366239
ROI_3718,20190822T073619_20190822T075828_T37MCT,mid-cloudy,0.145237624645233,0.914630640744089
ROI_3734,20190123T081229_20190123T083320_T35LNE,mid-cloudy,0.825364291667938,0.861669595599973
ROI_3734,20190207T081111_20190207T082327_T35LNE,cloudy,0.088384851813316,0.953282305919776
ROI_3734,20190304T080829_20190304T083101_T35LNE,low-cloudy,0.946743130683899,0.735193133819356
ROI_3734,20190319T080641_20190319T083332_T35LNE,cloud-free,0.047560833394528,1
ROI_3734,20190503T080619_20190503T083303_T35LNE,almost-clear,0.040640063583851,0.941284079034018
ROI_3761,20191228T084249_20191228T090531_T33KYP,mid-cloudy,0.658447206020355,0.54001904229618
ROI_3761,20200112T084321_20200112T090335_T33KYP,almost-clear,0.032288450747728,0.928488130909189
ROI_3761,20200226T083829_20200226T090234_T33KYP,cloudy,0.910600364208221,0.654491829554286
ROI_3761,20200511T083611_20200511T090435_T33KYP,low-cloudy,0.386798202991486,0.795936650208015
ROI_3761,20200730T083611_20200730T090635_T33KYP,cloud-free,0.04884385690093,1
ROI_3778,20190313T083739_20190313T085108_T34NFH,almost-clear,0.101128660142422,0.646864226918317
ROI_3778,20190616T083601_20190616T085340_T34NFH,mid-cloudy,0.911214411258698,0.696804909540744
ROI_3778,20191014T083921_20191014T085600_T34NFH,low-cloudy,0.011072567664087,0.927828030965992
ROI_3778,20200107T084239_20200107T085658_T34NFH,cloudy,0.993183553218842,0.403947178639274
ROI_3778,20200211T084101_20200211T085547_T34NFH,cloud-free,0.060734231024981,1
ROI_3783,20190717T085609_20190717T091232_T33NYB,mid-cloudy,0.133247762918472,0.905299055188189
ROI_3783,20191025T085939_20191025T091208_T33NYB,cloudy,0.42471170425415,0.637881855896793
ROI_3783,20191129T090321_20191129T091746_T33NYB,low-cloudy,0.092386685311794,0.924445303625054
ROI_3783,20200113T090229_20200113T091351_T33NYB,cloud-free,0.068913467228413,1
ROI_3783,20200512T085559_20200512T091939_T33NYB,almost-clear,0.056150704622269,0.849946555213236
ROI_3796,20190809T090559_20190809T092903_T33LUJ,cloudy,0.678864896297455,0.396365707961969
ROI_3796,20191008T090849_20191008T092636_T33LUJ,mid-cloudy,0.405143260955811,0.608309097091922
ROI_3796,20191207T091249_20191207T093220_T33LUJ,cloud-free,0.439891874790192,0.498627441603599
ROI_3796,20200121T091301_20200121T092428_T33LUJ,almost-clear,0.545656085014343,0.846264673147849
ROI_3796,20200405T090549_20200405T092723_T33LUJ,low-cloudy,0.879339814186096,0.313043817397762
ROI_3798,20191116T085231_20191116T090417_T33LXD,cloudy,0.410116374492645,0.508476975706882
ROI_3798,20191211T085249_20191211T091329_T33LXD,cloud-free,0.012755800969899,1
ROI_3798,20200209T085019_20200209T091244_T33LXD,mid-cloudy,0.958410978317261,0.649795683539895
ROI_3798,20200224T084941_20200224T091054_T33LXD,low-cloudy,0.493620574474335,0.77951943301993
ROI_3798,20200409T084559_20200409T091121_T33LXD,almost-clear,0.030156593769789,0.946274916355749
ROI_3813,20190226T074859_20190226T081205_T36LWM,cloud-free,0.028577184304595,1
ROI_3813,20190517T074619_20190517T081019_T36LWM,low-cloudy,0.197696164250374,0.93283906893083
ROI_3813,20190621T074621_20190621T080443_T36LWM,almost-clear,0.061485603451729,0.958082118972829
ROI_3813,20190825T074619_20190825T081222_T36LWM,mid-cloudy,0.069092839956284,0.686872541264931
ROI_3813,20191123T075229_20191123T080830_T36LWM,cloudy,0.853576123714447,0.649616895968921
ROI_3818,20190322T081621_20190322T083441_T35LKK,almost-clear,0.422145396471024,0.613638989329153
ROI_3818,20190521T081611_20190521T083803_T35LKK,cloud-free,0.049344334751368,1
ROI_3818,20190824T081609_20190824T083818_T35LKK,cloudy,0.077108673751354,0.43382361352538
ROI_3818,20191023T082009_20191023T084249_T35LKK,low-cloudy,0.941946268081665,0.613579236689965
ROI_3818,20200619T081609_20200619T083907_T35LKK,mid-cloudy,0.987928926944733,0.8246046006837
ROI_3863,20190322T081621_20190322T083441_T35MLQ,cloud-free,0.067839711904526,0.497690653206355
ROI_3863,20190521T081611_20190521T083803_T35MLQ,cloudy,0.981663346290588,0.749945645787068
ROI_3863,20190625T081609_20190625T083055_T35MLQ,low-cloudy,0.162191241979599,0.405472744940483
ROI_3863,20200420T081559_20200420T083826_T35MLQ,almost-clear,0.033350102603436,0.938057739692047
ROI_3863,20200515T081611_20200515T083642_T35MLQ,mid-cloudy,0.985550165176392,0.625404554600018
ROI_3886,20191025T071959_20191025T073643_T38NKM,mid-cloudy,0.045866429805756,0.948297229881598
ROI_3886,20200113T072249_20200113T073430_T38NKM,low-cloudy,0.052553098648787,0.935357509281407
ROI_3886,20200313T071659_20200313T073713_T38NKM,almost-clear,0.039010290056467,0.866498524961161
ROI_3886,20200711T071619_20200711T072820_T38NKM,cloud-free,0.041533101350069,0.333248815735344
ROI_3886,20200726T071621_20200726T073124_T38NKM,cloudy,0.731181681156158,0.723606625447494
ROI_3897,20190126T091241_20190126T092434_T33NWE,cloudy,0.963614344596863,0.639933009627755
ROI_3897,20190312T091119_20190312T092322_T33NWE,cloud-free,0.062127843499184,1
ROI_3897,20191018T090959_20191018T092643_T33NWE,mid-cloudy,0.040226701647043,0.919307089187432
ROI_3897,20200510T090601_20200510T092755_T33NWE,almost-clear,0.058818660676479,0.909678704643646
ROI_3897,20200604T090559_20200604T092923_T33NWE,low-cloudy,0.989936947822571,0.915928896814236
ROI_3903,20190317T081649_20190317T083630_T34LGJ,almost-clear,0.032870795577765,0.892773494245236
ROI_3903,20190322T081621_20190322T084306_T34LGJ,cloud-free,0.027114447206259,1
ROI_3903,20191102T082009_20191102T084258_T34LGJ,low-cloudy,0.127449735999107,0.890094746400354
ROI_3903,20191117T082221_20191117T084136_T34LGJ,mid-cloudy,0.492781460285187,0.635096117395521
ROI_3903,20191207T082331_20191207T083209_T34LGJ,cloudy,0.951803743839264,0.822182004601038
ROI_3918,20191221T080331_20191221T080920_T35JMN,cloudy,0.994560420513153,0.496813791981335
ROI_3918,20200219T075951_20200219T082643_T35JMN,mid-cloudy,0.755055129528046,0.677501755531968
ROI_3918,20200419T075611_20200419T082215_T35JMN,low-cloudy,0.127646222710609,0.92805869016338
ROI_3918,20200623T075609_20200623T082242_T35JMN,cloud-free,0.039219498634338,1
ROI_3918,20200728T075611_20200728T082100_T35JMN,almost-clear,0.146075367927551,0.705574543188549
ROI_3945,20190411T081611_20190411T083458_T35MMM,cloudy,0.798214197158814,0.785606803594942
ROI_3945,20190610T081611_20190610T083628_T35MMM,cloud-free,0.025163834914565,1
ROI_3945,20200405T081601_20200405T083231_T35MMM,low-cloudy,0.070574447512627,0.936841459277701
ROI_3945,20200515T081611_20200515T083642_T35MMM,almost-clear,0.036960572004318,0.84472838748034
ROI_3945,20200714T081611_20200714T083239_T35MMM,mid-cloudy,0.940757989883423,0.419862032296519
ROI_3963,20191007T084831_20191007T091345_T33LYG,cloudy,0.865898728370667,0.498997783219128
ROI_3963,20191206T085341_20191206T091025_T33LYG,low-cloudy,0.134376809000969,0.94128100506221
ROI_3963,20191221T085259_20191221T090209_T33LYG,almost-clear,0.017062613740563,0.713491408493246
ROI_3963,20200404T084601_20200404T091331_T33LYG,mid-cloudy,0.121663942933083,0.834240940131192
ROI_3963,20200708T084559_20200708T090330_T33LYG,cloud-free,0.029839346185327,1
ROI_3968,20190607T085609_20190607T092158_T33LUH,cloud-free,0.035177651792765,1
ROI_3968,20200108T090341_20200108T091424_T33LUH,cloudy,0.688063561916351,0.344544279859312
ROI_3968,20200202T090059_20200202T091751_T33LUH,low-cloudy,0.042270980775356,0.67221641768817
ROI_3968,20200402T085549_20200402T091828_T33LUH,mid-cloudy,0.419279843568802,0.67067502069488
ROI_3968,20200417T085601_20200417T091332_T33LUH,almost-clear,0.770959913730621,0.562595127766251
ROI_3987,20181219T081331_20181219T082906_T35KLT,cloudy,0.438182860612869,0.478627084691462
ROI_3987,20190128T081211_20190128T083141_T35KLT,low-cloudy,0.269840121269226,0.716523983276763
ROI_3987,20190513T080619_20190513T083308_T35KLT,cloud-free,0.124060653150082,1
ROI_3987,20200108T081219_20200108T082705_T35KLT,mid-cloudy,0.91357558965683,0.766367720003132
ROI_3987,20200412T080611_20200412T082932_T35KLT,almost-clear,0.931646943092346,0.535245289202122
ROI_4008,20190610T070231_20190610T070229_T39LUF,mid-cloudy,0.180054575204849,0.678384636415511
ROI_4008,20190625T070239_20190625T070257_T39LUF,cloud-free,0.012682342901826,1
ROI_4008,20190824T070229_20190824T070231_T39LUF,almost-clear,0.016896329820156,0.944251483752283
ROI_4008,20191008T070231_20191008T070229_T39LUF,low-cloudy,0.04514030739665,0.920033249481159
ROI_4008,20191117T070231_20191117T070228_T39LUF,cloudy,0.748622238636017,0.538435164428053
ROI_4011,20190603T071211_20190603T071210_T38LPH,cloud-free,0.034469064325094,0.499942753335572
ROI_4011,20191016T071209_20191016T071324_T38LPH,low-cloudy,0.82330995798111,0.766620427958092
ROI_4011,20200109T071201_20200109T071213_T38LPH,mid-cloudy,0.997697174549103,0.444666972750115
ROI_4011,20200213T071209_20200213T071322_T38LPH,cloudy,0.826167941093445,0.534841420834932
ROI_4011,20200329T071201_20200329T071204_T38LPH,almost-clear,0.960569262504578,0.601695646613036
ROI_4045,20190407T065621_20190407T070955_T39PVL,almost-clear,0.047869712114334,0.932444847287084
ROI_4045,20190527T065631_20190527T071138_T39PVL,cloudy,0.987242579460144,0.349344002814424
ROI_4045,20190626T065631_20190626T070856_T39PVL,cloud-free,0.05802059173584,1
ROI_4045,20191009T065759_20191009T071210_T39PVL,mid-cloudy,0.206389114260674,0.726483511884642
ROI_4045,20200221T065911_20200221T070603_T39PVL,low-cloudy,0.050196275115013,0.931397203358002
ROI_4068,20190112T075301_20190112T075614_T37QGE,cloud-free,0.05040492489934,1
ROI_4068,20190218T073951_20190218T073949_T37QGE,cloudy,0.58628112077713,0.389092982570961
ROI_4068,20190221T074931_20190221T075527_T37QGE,mid-cloudy,0.748938202857971,0.468328627953611
ROI_4068,20191215T074321_20191215T074819_T37QGE,almost-clear,0.029659803956747,0.704329778470288
ROI_4068,20200201T075039_20200201T075414_T37QGE,low-cloudy,0.706202328205109,0.641222465854225
ROI_4097,20181216T080331_20181216T080915_T37SGU,cloud-free,0.103021539747715,1
ROI_4097,20190214T080021_20190214T080024_T38SKD,low-cloudy,0.665572822093964,0.848648660128815
ROI_4097,20190226T074859_20190226T074900_T37SGU,almost-clear,0.86672443151474,0.44182275331238
ROI_4097,20190427T074619_20190427T075212_T37SGU,cloudy,0.986550211906433,0.790862435671552
ROI_4097,20191123T075229_20191123T075556_T37SGU,mid-cloudy,0.906619727611542,0.722952425381894
ROI_4136,20180116T082251_20180116T082254_T37SBD,low-cloudy,0.614622414112091,0.643975279413781
ROI_4136,20180203T083139_20180203T083623_T37SBD,mid-cloudy,0.91399610042572,0.341890789859139
ROI_4136,20180913T081601_20180913T082753_T36SYJ,almost-clear,0.039371952414513,0.672473405804041
ROI_4136,20200106T082331_20200106T082325_T37SBD,cloudy,0.92992776632309,0.509721817954293
ROI_4136,20200215T082021_20200215T082403_T36SYJ,cloud-free,0.065272741019726,0.499884307694187
ROI_4137,20180514T082559_20180514T083820_T36SXH,almost-clear,0.012315585277975,0.937602721775233
ROI_4137,20190109T083329_20190109T083800_T36SXH,cloud-free,0.032113518565893,1
ROI_4137,20190504T082611_20190504T083011_T36SXH,mid-cloudy,0.078729264438152,0.927805737947119
ROI_4137,20190802T082611_20190802T082606_T36SXH,low-cloudy,0.476113647222519,0.814754502146102
ROI_4137,20191006T082819_20191006T083725_T36SXH,cloudy,0.067031919956207,0.696651898410287
ROI_4140,20190309T085809_20190309T090229_T36UWC,low-cloudy,0.087153427302837,0.560588333765377
ROI_4140,20190405T084559_20190405T084656_T36UWC,mid-cloudy,0.941151559352875,0.829117612943743
ROI_4140,20190530T084601_20190530T084608_T36UWC,almost-clear,0.219092443585396,0.685062927748802
ROI_4140,20190629T084601_20190629T085001_T36UWC,cloudy,0.005328906234354,0.557447334824418
ROI_4140,20200728T084559_20200728T084753_T36UWC,cloud-free,0.018865922465921,1
ROI_4142,20190624T084609_20190624T085301_T37UCV,almost-clear,0.021824169903994,0.93936388565621
ROI_4142,20190706T083611_20190706T083605_T36UYE,low-cloudy,0.025334045290947,0.945593962720293
ROI_4142,20190830T083609_20190830T084008_T36UYE,mid-cloudy,0.98158997297287,0.58931497274358
ROI_4142,20200327T083559_20200327T084436_T37UCV,cloudy,0.9752237200737,0.529860984662474
ROI_4142,20200625T083559_20200625T083602_T37UCV,cloud-free,0.013642286881805,1
ROI_4211,20190518T062631_20190518T062631_T46XDG,almost-clear,0.968666553497314,0.699288085621065
ROI_4211,20190705T063639_20190705T063634_T46XDG,low-cloudy,0.098869286477566,0.690855569064899
ROI_4211,20190810T060641_20190810T060635_T46XDG,mid-cloudy,0.985292136669159,0.624877928357083
ROI_4211,20200601T062631_20200601T062634_T46XDG,cloudy,0.725566923618317,0.678088510349159
ROI_4211,20200613T061629_20200613T061632_T46XDG,cloud-free,0.067043237388134,0.499984739348065
ROI_4214,20190704T061641_20190704T061635_T45WWV,low-cloudy,0.799285292625427,0.712241707640542
ROI_4214,20191017T061839_20191017T061836_T45WWV,cloud-free,0.096953265368939,0.499973673045166
ROI_4214,20200601T062631_20200601T062634_T45WWV,mid-cloudy,0.359298855066299,0.921201772573696
ROI_4214,20200605T060641_20200605T060638_T45WWV,almost-clear,0.130375474691391,0.844365757102792
ROI_4214,20200629T063629_20200629T063628_T45WWV,cloudy,0.739281058311462,0.562715842327268
ROI_4261,20190418T062631_20190418T062859_T42TVQ,cloudy,0.779364407062531,0.888169993836804
ROI_4261,20190505T061631_20190505T062506_T42TVQ,cloud-free,0.037571623921394,1
ROI_4261,20190602T062639_20190602T062752_T42TVQ,mid-cloudy,0.735348045825958,0.739238494818025
ROI_4261,20190907T061629_20190907T062207_T42TVQ,almost-clear,0.026530301198363,0.978240372003532
ROI_4261,20200628T061641_20200628T062554_T42TVQ,low-cloudy,0.011694106273353,0.975370479517646
ROI_4267,20190321T061629_20190321T062038_T42TUL,low-cloudy,0.027296962216497,0.466861459357179
ROI_4267,20190425T061631_20190425T062617_T42TUL,cloudy,0.004921522457153,0.330143070908352
ROI_4267,20190430T061639_20190430T062520_T42TUL,mid-cloudy,0.032721802592278,0.656047203720158
ROI_4267,20191216T062249_20191216T062246_T42TUL,almost-clear,0.071169495582581,0.89335462263013
ROI_4267,20200419T061631_20200419T062456_T42TUL,cloud-free,0.106176279485226,1
ROI_4277,20190220T063911_20190220T063910_T41TMJ,cloudy,0.607247054576874,0.30500245007902
ROI_4277,20190305T064741_20190305T064741_T41TMJ,low-cloudy,0.791433036327362,0.618962197644002
ROI_4277,20190325T064621_20190325T064840_T41TMJ,mid-cloudy,0.990530431270599,0.55142589923812
ROI_4277,20200609T063629_20200609T064634_T41TMJ,almost-clear,0.035815224051476,0.946793857463004
ROI_4277,20200727T064631_20200727T064648_T41TMJ,cloud-free,0.047339636832476,1
ROI_4291,20190130T062119_20190130T062113_T43UCU,cloud-free,0.062853902578354,0.46734495755868
ROI_4291,20190515T061631_20190515T062300_T43UCU,low-cloudy,0.012582928873599,0.921941791097562
ROI_4291,20190530T061639_20190530T062213_T43UCU,cloudy,0.008495996706188,0.946962645837775
ROI_4291,20190709T061639_20190709T061740_T42UYD,mid-cloudy,0.167097643017769,0.679828095986446
ROI_4291,20190922T061631_20190922T062336_T42UYD,almost-clear,0.558234512805939,0.45257329772833
ROI_4292,20190503T062639_20190503T062751_T42UXF,low-cloudy,0.856254518032074,0.660124549430365
ROI_4292,20190612T062639_20190612T062906_T42UXF,mid-cloudy,0.086202710866928,0.929908668469513
